V_BelegKopf.BelegNummer;V_BelegKopf.AuftragsArt;V_BelegKopf.Belegdatum;V_BelegKopf.Kunde;V_BelegKopf.SBM_ProfitCenter_ID;V_BelegKopf.Empfaenger;V_BelegKopf.Wiedervorlage;V_BelegKopf.Vertragsnummer;V_BelegKopf.Vertragsdatum;V_BelegKopf.Abnahmeverpflichtung;V_BelegKopf.Preisgueltigkeit;V_BelegKopf.BelegInfo;V_BelegKopf.BestellDatum;V_BelegKopf.gueltig_ab;V_BelegKopf.gueltig_bis;V_BelegKopf.Sachbearbeiter;V_BelegKopf.LagerOrt;V_BelegKopf.Lagergruppe;V_BelegKopf.ConsigStorAr;V_BelegKopf.VerteilerGruppe;V_BelegKopf.FormularNr;V_BelegKopf.FormularAnzahl;V_BelegKopf.Sprache;V_BelegKopf.Waehrung;V_BelegKopf.MMM_CusRefOrder_ID;JBT_Project.Projekt;V_BelegKopf.LieferBedingung;V_BelegKopf.ZahlungsZiel;V_BelegKopf.Valutadatum;V_BelegKopf.Valutatage;V_BelegKopf.ZahlungsArt;V_BelegKopf.ZuschlBez1;V_BelegKopf.ZuschlBez2;V_BelegKopf.ZuschlBez3;V_BelegKopf.ZuschlBez4;V_BelegKopf.ZuschlBez5;V_BelegKopf.Zuschlag1;V_BelegKopf.Zuschlag2;V_BelegKopf.Zuschlag3;V_BelegKopf.Zuschlag4;V_BelegKopf.proz_Zuschlag;V_BelegKopf.Zuschlag_Skontofaehig;V_BelegKopf.Fracht_Skontofaehig;V_BelegKopf.Abrufverfahren;V_BelegKopf.LAB;V_BelegKopf.dispoLAB;V_BelegKopf.dispoLV;V_BelegKopf.FAB;V_BelegKopf.dispoFAB;V_BelegKopf.JiT;V_BelegKopf.dispoJiT;V_BelegKopf.dispoTeil;V_BelegKopf.AutoArchiv;V_BelegKopf.GruppeLA;V_BelegKopf.FillUpTU;V_BelegKopf.CalculationTransit;V_BelegKopf.DFULieferschein;V_BelegKopf.LSsenden;V_BelegKopf.DFURechnung;V_BelegKopf.DFUGutschriftenanzeige;V_BelegKopf.PPSAuftragLAB;V_BelegKopf.FertigungsFreigabe;V_BelegKopf.PPSAuftragFAB;V_BelegKopf.PPSAuftragJiT;V_BelegKopf.Kommissionieren;V_BelegKopf.KommFreigabe;V_BelegKopf.FormularNrAbruf;V_BelegKopf.FormularNrFAB;V_BelegKopf.FormularNrJiT;V_BelegKopf.FormularNrLT;V_BelegKopf.VersandArt;SBM_BusinessCategory.SBM_BusinessCategory_ID;V_BelegKopf.Preisgruppe;V_BelegKopf.Rabattgruppe;V_BelegKopf.Lieferant;V_BelegKopf.TransportPartnerID;V_BelegKopf.Carrier;V_BelegKopf.LorryType;V_BelegKopf.MeansOfTransport;V_BelegKopf.MeansOfTransportNo;V_BelegKopf.Kopftext1;V_BelegKopf.Kopftext2;V_BelegKopf.Kopftext3;V_BelegKopf.Kopftext4;V_BelegKopf.Bemerkung1;V_BelegKopf.Bemerkung2;V_BelegKopf.Bemerkung3;S_LieferAdresse.LieferAdresse;S_RechnungsAdresse.RechnungsAdresse;V_BelegKopf.steuerfrei;V_BelegKopf.steuerfrei_Ausnahme;V_BelegKopf.TaxID;V_BelegKopf.Versendung;S_KoTraeger.Kostentraeger;V_BelegKopf.Konzern;V_BelegKopf.Verband;V_BelegKopf.RabattArt;V_BelegKopf.Schlussrechnung;V_BelegKopf.gedruckt;V_BelegKopf.UebertrHinweis;V_BelegKopf.Transportzeit;V_BelegKopf.Zeiteinheit;V_BelegKopf.I_BolloAmount;V_BelegKopf.I_VirtualBollo;V_BelegKopf.I_DocumentType;V_BelegKopf.I_PaymentMode;V_BelegKopf.I_TaxDelayed;V_BelegKopf.I_TaxPrepaid;V_BelegKopf.F_EcoTax;V_BelegKopf.USTax_AddRules4;V_BelegKopf.USTax_AddRules5;V_BelegKopf.USTax_AddRules6;V_BelegKopf.USTax_AddRules1;V_BelegKopf.USTax_AddRules2;V_BelegKopf.USTax_AddRules3;V_BelegKopf.USTax_FreightExempt4;V_BelegKopf.USTax_FreightExempt5;V_BelegKopf.USTax_FreightExempt6;V_BelegKopf.USTax_FreightExempt1;V_BelegKopf.USTax_FreightExempt2;V_BelegKopf.USTax_FreightExempt3;V_BelegKopf.USTax_Nexus;V_BelegKopf.USTax_SurchargeTaxable4;V_BelegKopf.USTax_SurchargeTaxable5;V_BelegKopf.USTax_SurchargeTaxable1;V_BelegKopf.USTax_SurchargeTaxable2;V_BelegKopf.USTax_SurchargeTaxable3;V_BelegKopf.USTax_TaxAmount4;V_BelegKopf.USTax_TaxAmount5;V_BelegKopf.USTax_TaxAmount6;V_BelegKopf.USTax_TaxAmount7;V_BelegKopf.USTax_TaxAmount8;V_BelegKopf.USTax_TaxAmount9;V_BelegKopf.USTax_TaxAmount10;V_BelegKopf.USTax_TaxAmount11;V_BelegKopf.USTax_TaxAmount1;V_BelegKopf.USTax_TaxAmount2;V_BelegKopf.USTax_TaxAmount3;V_BelegKopf.USTax_TaxCategory;V_BelegKopf.USTax_TaxRate4;V_BelegKopf.USTax_TaxRate5;V_BelegKopf.USTax_TaxRate6;V_BelegKopf.USTax_TaxRate1;V_BelegKopf.USTax_TaxRate2;V_BelegKopf.USTax_TaxRate3;V_BelegKopf.uCA_CalcTransQuantity;V_BelegKopf.uCA_Lieferstatus;V_BelegKopf.uCA_RegardOrderMultiple;V_BelegKopf.uGSAPreistoleranzUnterProz;V_BelegKopf.uGSAPreistoleranzOberProz;V_BelegKopf.uGSAPreistoleranzUnterAbs;V_BelegKopf.uGSAPreistoleranzOberAbs;V_BelegKopf.uCA_SingularizePackaging;V_BelegKopf.uCI_KommZeit;V_BelegKopf.uCI_KommZeiteinheit;V_BelegKopf.uCI_CalcDeliveryTime;V_BelegKopf.uCI_Nullmenge;V_BelegKopf.uCW_Transportvermerk;V_BelegKopf.uCW_TRestriktion;V_BelegKopf.uCE_AdoptPricesFromBOPos
0;;today;0;;;?;;?;?;today;;?;today;?;;?;0;?;;0;1;D;0;;;0;0;?;0;0;;;;;;0;0;0;0;0;no;no;2;yes;yes;no;no;no;no;no;no;no;no;no;1;no;yes;no;no;no;0;no;no;no;0;0;0;0;0;0;11;;;0;;;0;0;;;;;;;;;0;0;no;no;;no;;0;0;yes;no;no;no;0;4;0;yes;0;0;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;no;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;no;yes;no;0;0;0;0;no;0;4;3;no;;0;0
Column;Column Name;Description / Remark;Location in Proalpha;Data Type;Format
147;Lieferstatus;Delivery Status;V_BelegKopf.uCA_Lieferstatus;LOGICAL;ja/nein;
148;Grund-/MindestMng;Respect Order Multiple / Minimum Qty for all Quantity Keys;V_BelegKopf.uCA_RegardOrderMultiple;LOGICAL;ja/nein;
149;UGz Preistol proz;Lower Limit Price Tolerance Percentage;V_BelegKopf.uGSAPreistoleranzUnterProz;DECIMAL;zz9.99%;
150;OGz Preistol proz;Upper Limit Price Tolerance Percentage;V_BelegKopf.uGSAPreistoleranzOberProz;DECIMAL;zz9.99%;
151;UGz Preistol abs;Lower Limit Price Tolerance Absolute;V_BelegKopf.uGSAPreistoleranzUnterAbs;DECIMAL;zzz,zzz,zz9.99;
152;OGz Preistol abs;Upper Limit Price Tolerance Absolute;V_BelegKopf.uGSAPreistoleranzOberAbs;DECIMAL;zzz,zzz,zz9.99;
153;PM vereinzeln;Separate Packaging Material;V_BelegKopf.uCA_SingularizePackaging;LOGICAL;ja/nein;
154;Kommissionierzeit;Staging Time;V_BelegKopf.uCI_KommZeit;INTEGER;zzzzz9;
155;ZE KommZeit;Time Unit for Staging Time;V_BelegKopf.uCI_KommZeiteinheit;CHARACTER;9;
156;Lieferzeitfenster;Calculation Delivery Time Release;V_BelegKopf.uCI_CalcDeliveryTime;INTEGER;9;
157;KommVorschl o Best;Zero Quantity;V_BelegKopf.uCI_Nullmenge;LOGICAL;ja/nein;
158;Transportvermerk;Transport Note;V_BelegKopf.uCW_Transportvermerk;CHARACTER;x(40);
159;Terminrestriktion;Date Restriction;V_BelegKopf.uCW_TRestriktion;INTEGER;9;
160;Übern Preise RAPos;Adopt Prices from Blanket Order Line;V_BelegKopf.uCE_AdoptPricesFromBOPos;INTEGER;9;
